product_id,category,discounted_price,actual_price,discount_percentage,rating,rating_count,Category
B07WGMMQGP,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16499.0,20999.0,21.0,4.0,21350.0,Electronics
B0BF563HB4,Electronics|WearableTechnology|SmartWatches,1799.0,19999.0,91.0,4.2,13937.0,Electronics
B07JW9H4J1,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,1099.0,64.0,4.2,24270.0,Computers&Accessories
B09GFPVD9Y,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8499.0,10999.0,23.0,4.1,313836.0,Electronics
B09GFLXVH9,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,6499.0,8499.0,24.0,4.1,313836.0,Electronics
B0BF4YBLPX,Electronics|WearableTechnology|SmartWatches,1799.0,19999.0,91.0,4.2,13937.0,Electronics
B09XB7DPW1,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8999.0,11999.0,25.0,4.0,12796.0,Electronics
B07PFJ5W31,Electronics|Mobiles&Accessories|MobileAccessories|Cables&Adapters|OTGAdapters,139.0,495.0,72.0,4.3,14185.0,Electronics
B0B3N7LR6K,Electronics|WearableTechnology|SmartWatches,3999.0,16999.0,76.0,4.3,17159.0,Electronics
B09ZQK9X8G,Electronics|WearableTechnology|SmartWatches,2998.0,5999.0,50.0,4.1,5179.0,Electronics
B098NS6PVG,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,349.0,43.0,4.0,43993.0,Computers&Accessories
B07WJV6P1R,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15499.0,18999.0,18.0,4.1,19252.0,Electronics
B096MSW6CT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,999.0,80.0,3.9,7928.0,Computers&Accessories
B0BF54LXW6,Electronics|WearableTechnology|SmartWatches,1799.0,19999.0,91.0,4.2,13937.0,Electronics
B09XB7SRQ5,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8999.0,11999.0,25.0,4.0,12796.0,Electronics
B09FFK1PQG,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,873.0,1699.0,49.0,4.4,1680.0,Electronics
B09RMQYHLH,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.0,15999.0,19.0,4.2,13246.0,Electronics
B08ZN4B121,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|Tripods,539.0,1599.0,66.0,3.8,14648.0,Electronics
B0B3RSDSZ3,Electronics|WearableTechnology|SmartWatches,1999.0,9999.0,80.0,4.3,27696.0,Electronics
B08VB34KJ1,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15490.0,20990.0,26.0,4.2,32916.0,Electronics
B09T39K9YL,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,19999.0,24999.0,20.0,3.9,25824.0,Electronics
B08VF8V79P,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,1075.0,1699.0,37.0,4.4,7462.0,Electronics
B08G28Z33M,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",399.0,699.0,43.0,4.0,37817.0,Electronics
B09PNKXSKF,Electronics|WearableTechnology|SmartWatches,1999.0,3990.0,50.0,4.0,30254.0,Electronics
B0B5DDJNH4,Electronics|WearableTechnology|SmartWatches,1999.0,7990.0,75.0,3.8,17831.0,Electronics
B08HDJ86NZ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,329.0,699.0,53.0,4.2,94364.0,Computers&Accessories
B08CF3B7N1,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154.0,399.0,61.0,4.2,16905.0,Computers&Accessories
B07WDKLDRX,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,28999.0,34999.0,17.0,4.4,20311.0,Electronics
B09MQSCJQ1,Electronics|WearableTechnology|SmartWatches,2299.0,7990.0,71.0,4.2,69622.0,Electronics
B094YFFSMY,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,399.0,1999.0,80.0,4.0,3382.0,Electronics
B09MT84WV5,Electronics|Accessories|MemoryCards|MicroSD,1149.0,3999.0,71.0,4.3,140036.0,Electronics
B08VS3YLRK,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,529.0,1499.0,65.0,4.1,8599.0,Electronics
B0B4F3QNDM,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.0,19499.0,28.0,4.1,18998.0,Electronics
B07GQD4K6L,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",379.0,999.0,62.0,4.1,363713.0,Electronics
B07WDKLRM4,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.0,19999.0,30.0,4.1,19252.0,Electronics
B0BP18W8TM,Electronics|WearableTechnology|SmartWatches,3999.0,9999.0,60.0,4.4,73.0,Electronics
B08Y1TFSP6,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149.0,1000.0,85.0,3.9,24870.0,Computers&Accessories
B07GXHC691,Electronics|Mobiles&Accessories|MobileAccessories|Stands,99.0,499.0,80.0,4.3,42641.0,Electronics
B08FN6WGDQ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",4790.0,15990.0,70.0,4.0,4390.0,Electronics
B0B3D39RKV,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,33999.0,33999.0,0.0,4.3,17415.0,Electronics
B085HY1DGR,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|CableConnectionProtectors,99.0,999.0,90.0,4.0,1396.0,Computers&Accessories
B08D75R3Z1,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",299.0,1900.0,84.0,3.6,18202.0,Electronics
B0B4F2TTTS,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,10999.0,14999.0,27.0,4.1,18998.0,Electronics
B09WRMNJ9G,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,34999.0,38999.0,10.0,4.2,11029.0,Electronics
B0B14MR9L1,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999.0,24999.0,32.0,4.1,22318.0,Electronics
B09ZPL5VYM,Electronics|Mobiles&Accessories|MobileAccessories|Stands,199.0,499.0,60.0,4.1,1786.0,Electronics
B0993BB11X,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,999.0,1599.0,38.0,4.0,7222.0,Electronics
B09V2PZDX8,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1299.0,1599.0,19.0,4.0,128311.0,Electronics
B085W8CFLH,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599.0,1800.0,67.0,3.5,83996.0,Electronics
B09MT6XSFW,Electronics|Accessories|MemoryCards|MicroSD,599.0,1899.0,68.0,4.3,140036.0,Electronics
B07RD611Z8,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1799.0,2499.0,28.0,4.1,18678.0,Electronics
B08WRWPM22,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,176.63,499.0,65.0,4.1,15189.0,Computers&Accessories
B0B4F52B5X,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,10999.0,14999.0,27.0,4.1,18998.0,Electronics
B096VF5YYF,Electronics|WearableTechnology|SmartWatches,2999.0,7990.0,62.0,4.1,48449.0,Electronics
B0B5D39BCD,Electronics|WearableTechnology|SmartWatches,1999.0,7990.0,75.0,3.8,17831.0,Electronics
B08DDRGWTJ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,229.0,299.0,23.0,4.3,30411.0,Computers&Accessories
B082LZGK39,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,299.0,33.0,4.0,43994.0,Computers&Accessories
B09XBJ1CTN,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,649.0,999.0,35.0,4.2,1315.0,Electronics
B0B4F5L738,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.0,19499.0,28.0,4.1,18998.0,Electronics
B08MTCKDYN,Electronics|Mobiles&Accessories|MobileAccessories|Décor,119.0,299.0,60.0,4.1,5999.0,Electronics
B09QS8V5N8,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.0,17999.0,28.0,4.1,50772.0,Electronics
B08CF3D7QR,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154.0,339.0,55.0,4.3,13391.0,Computers&Accessories
B09T2WRLJJ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,20999.0,26999.0,22.0,3.9,25824.0,Electronics
B089WB69Y1,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,249.0,649.0,62.0,4.0,14404.0,Electronics
B0116MIKKC,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,99.0,171.0,42.0,4.5,11339.0,Electronics
B09P858DK8,Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,489.0,1999.0,76.0,4.0,3626.0,Electronics
B07DJLFMPS,Electronics|Accessories|MemoryCards|MicroSD,369.0,1600.0,77.0,4.0,32625.0,Electronics
B07WHQWXL7,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15499.0,20999.0,26.0,4.1,19252.0,Electronics
B07WDK3ZS6,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15499.0,18999.0,18.0,4.1,19252.0,Electronics
B09T2S8X9C,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,22999.0,28999.0,21.0,3.9,25824.0,Electronics
B07S9S86BF,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599.0,1490.0,60.0,4.1,161679.0,Electronics
B07N8RQ6W7,Electronics|Mobiles&Accessories|MobileAccessories|Stands,134.0,699.0,81.0,4.1,16685.0,Electronics
B09FKDH6FS,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,7499.0,7999.0,6.0,4.0,30907.0,Electronics
B08HVJCW95,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1149.0,2199.0,48.0,4.3,178912.0,Electronics
B09YDFDVNS,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1324.0,1699.0,22.0,4.0,128311.0,Electronics
B07WGPKTS4,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.0,19999.0,30.0,4.1,19252.0,Electronics
B0789LZTCJ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,799.0,63.0,4.2,94364.0,Computers&Accessories
B09MZCQYHZ,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,999.0,1599.0,38.0,4.0,7222.0,Electronics
B0B4F2ZWL3,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.0,17999.0,28.0,4.1,18998.0,Electronics
B08VB2CMR3,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15490.0,20990.0,26.0,4.2,32916.0,Electronics
B095RTJH1M,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",999.0,2899.0,66.0,4.6,26603.0,Electronics
B097R25DP7,Electronics|WearableTechnology|SmartWatches,1599.0,4999.0,68.0,4.0,67950.0,Electronics
B09YDFKJF8,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1324.0,1699.0,22.0,4.0,128311.0,Electronics
B07WDK3ZS2,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,20999.0,29990.0,30.0,4.3,9499.0,Electronics
B08RZ5K9YH,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,999.0,1999.0,50.0,4.3,1777.0,Electronics
B08444S68L,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12490.0,15990.0,22.0,4.2,58506.0,Electronics
B07WHQBZLS,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,17999.0,21990.0,18.0,4.0,21350.0,Electronics
B085DTN6R2,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,350.0,899.0,61.0,4.2,2263.0,Computers&Accessories
B09JS562TP,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1399.0,1630.0,14.0,4.0,9378.0,Electronics
B09KLVMZ3B,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,159.0,399.0,60.0,4.1,4768.0,Computers&Accessories
B09V17S2BG,Electronics|WearableTechnology|SmartWatches,1499.0,6990.0,79.0,3.9,21796.0,Electronics
B0B5CGTBKV,Electronics|WearableTechnology|SmartWatches,1999.0,7990.0,75.0,3.8,17833.0,Electronics
B0B23LW7NV,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",999.0,2899.0,66.0,4.7,7779.0,Electronics
B09KGV7WSV,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,2099.0,5999.0,65.0,4.3,17129.0,Electronics
B0971DWFDT,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,337.0,699.0,52.0,4.2,4969.0,Electronics
B0BNV7JM5Y,Electronics|WearableTechnology|SmartWatches,2999.0,7990.0,62.0,4.1,154.0,Electronics
B0B53QFZPY,Electronics|WearableTechnology|SmartWatches,1299.0,5999.0,78.0,3.3,4415.0,Electronics
B083342NKJ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349.0,399.0,13.0,4.4,18757.0,Computers&Accessories
B07WJWRNVK,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16499.0,20990.0,21.0,4.0,21350.0,Electronics
B01F25X6RQ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",499.0,499.0,0.0,4.2,31539.0,Electronics
B09C6HXFC1,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970.0,1799.0,46.0,4.5,815.0,Computers&Accessories
B0B244R4KB,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",999.0,2899.0,66.0,4.6,6129.0,Electronics
B0BMGG6NKT,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,10499.0,13499.0,22.0,4.2,284.0,Electronics
B082LSVT4B,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,249.0,399.0,38.0,4.0,43994.0,Computers&Accessories
B092JHPL72,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Bedstand&DeskMounts,251.0,999.0,75.0,3.7,3234.0,Electronics
B08WRBG3XW,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,499.0,60.0,4.1,13045.0,Computers&Accessories
B09GFM8CGS,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,6499.0,7999.0,19.0,4.1,313832.0,Electronics
B0B3MWYCHQ,Electronics|WearableTechnology|SmartWatches,2999.0,9999.0,70.0,4.2,20879.0,Electronics
B09J2MM5C6,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,279.0,1499.0,81.0,4.2,2646.0,Electronics
B07Q4QV1DL,Electronics|Mobiles&Accessories|MobileAccessories|Stands,269.0,1499.0,82.0,4.5,28978.0,Electronics
B0B56YRBNT,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8999.0,13499.0,33.0,3.8,3145.0,Electronics
B09NHVCHS9,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,59.0,199.0,70.0,4.0,9377.0,Computers&Accessories
B01DF26V7A,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599.0,1299.0,54.0,4.1,192589.0,Electronics
B08K4PSZ3V,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,349.0,999.0,65.0,3.8,16557.0,Electronics
B0B4F1YC3J,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.0,19499.0,28.0,4.1,18998.0,Electronics
B08K4RDQ71,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,349.0,999.0,65.0,3.8,16557.0,Electronics
B085CZ3SR1,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,499.0,599.0,17.0,4.2,21916.0,Electronics
B09YV3K34W,Electronics|WearableTechnology|SmartWatches,2199.0,9999.0,78.0,4.2,29472.0,Electronics
B09Z6WH2N1,Electronics|Mobiles&Accessories|MobileAccessories|Décor,95.0,499.0,81.0,4.2,1949.0,Electronics
B09NL4DJ2Z,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,139.0,249.0,44.0,4.0,9377.0,Computers&Accessories
B0BGSV43WY,Electronics|WearableTechnology|SmartWatches,4499.0,7999.0,44.0,3.5,37.0,Electronics
B0926V9CTV,Electronics|Mobiles&Accessories|MobileAccessories|Stands,89.0,599.0,85.0,4.3,2351.0,Electronics
B07WGPKMP5,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15499.0,20999.0,26.0,4.1,19253.0,Electronics
B0BBFJ9M3X,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.0,15999.0,13.0,3.9,2180.0,Electronics
B09PLFJ7ZW,Electronics|WearableTechnology|SmartWatches,1999.0,4999.0,60.0,3.9,7571.0,Electronics
B0B53NXFFR,Electronics|WearableTechnology|SmartWatches,1399.0,5999.0,77.0,3.3,4415.0,Electronics
B07GNC2592,Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,599.0,999.0,40.0,4.0,18654.0,Electronics
B09TP5KBN7,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,199.0,1099.0,82.0,4.0,3197.0,Electronics
B0949SBKMP,Electronics|WearableTechnology|SmartWatches,1799.0,6990.0,74.0,4.0,26880.0,Electronics
B09V175NP7,Electronics|WearableTechnology|SmartWatches,1499.0,6990.0,79.0,3.9,21796.0,Electronics
B07WHSJXLF,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,20999.0,29990.0,30.0,4.3,9499.0,Electronics
B0BD3T6Z1D,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.0,13499.0,4.0,4.1,56098.0,Electronics
B09LHYZ3GJ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999.0,20999.0,19.0,4.1,31822.0,Electronics
B07WFPMGQQ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,19999.0,27990.0,29.0,4.3,9499.0,Electronics
B09QS9X9L8,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.0,18999.0,32.0,4.1,50772.0,Electronics
B0B6BLTGTT,Electronics|WearableTechnology|SmartWatches,2999.0,5999.0,50.0,4.1,7148.0,Electronics
B077Z65HSD,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,999.0,70.0,4.3,20850.0,Computers&Accessories
B09W5XR9RT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970.0,1999.0,51.0,4.4,184.0,Computers&Accessories
B084DTMYWK,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,329.0,999.0,67.0,4.2,3492.0,Electronics
B0B53QLB9H,Electronics|WearableTechnology|SmartWatches,1299.0,5999.0,78.0,3.3,4415.0,Electronics
B0BDYW3RN3,Electronics|Accessories|MemoryCards|MicroSD,1989.0,3500.0,43.0,4.4,67260.0,Electronics
B0B3RS9DNF,Electronics|WearableTechnology|SmartWatches,1999.0,9999.0,80.0,4.3,27704.0,Electronics
B09QS9X16F,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.0,18999.0,32.0,4.1,50772.0,Electronics
B08HV25BBQ,Electronics|WearableTechnology|SmartWatches,1499.0,4999.0,70.0,4.0,92588.0,Electronics
B09LJ116B5,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999.0,20999.0,19.0,4.1,31822.0,Electronics
B0BMVWKZ8G,Electronics|WearableTechnology|SmartWatches,1999.0,8499.0,76.0,4.3,240.0,Electronics
B0BD92GDQH,Electronics|WearableTechnology|SmartWatches,4999.0,6999.0,29.0,3.8,758.0,Electronics
B08Y1SJVV5,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,99.0,666.66,85.0,3.9,24870.0,Computers&Accessories
B0B5GF6DQD,Electronics|WearableTechnology|SmartWatches,2499.0,5999.0,58.0,3.7,828.0,Electronics
B09JS94MBV,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1399.0,1630.0,14.0,4.0,9378.0,Electronics
B09YV463SW,Electronics|WearableTechnology|SmartWatches,1499.0,9999.0,85.0,4.2,22638.0,Electronics
B07XLCFSSN,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,899.0,1900.0,53.0,4.4,13552.0,Computers&Accessories
B09NL4DCXK,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,249.0,599.0,58.0,3.9,2147.0,Electronics
B0B8CHJLWJ,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",299.0,1199.0,75.0,4.5,596.0,Electronics
B0B8ZWNR5T,Electronics|Mobiles&Accessories|MobileAccessories|Décor,79.0,499.0,84.0,4.2,1949.0,Electronics
B0BBFJLP21,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.0,15999.0,13.0,3.9,2180.0,Electronics
B01F262EUU,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",949.0,999.0,5.0,4.2,31539.0,Electronics
B09VZBGL1N,Electronics|Mobiles&Accessories|MobileAccessories|Stands,99.0,499.0,80.0,4.1,2451.0,Electronics
B0BNVBJW2S,Electronics|WearableTechnology|SmartWatches,2499.0,7990.0,69.0,4.1,154.0,Electronics
B0B2DJ5RVQ,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|HandlebarMounts,689.0,1999.0,66.0,4.3,1193.0,Electronics
B096TWZRJC,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Bedstand&DeskMounts,499.0,1899.0,74.0,4.1,1475.0,Electronics
B09GP6FBZT,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",299.0,999.0,70.0,4.3,8891.0,Electronics
B0B3DV7S9B,Electronics|Mobiles&Accessories|MobileAccessories|Stands,209.0,499.0,58.0,3.6,104.0,Electronics
B09MKP344P,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8499.0,12999.0,35.0,4.1,6662.0,Electronics
B08JW1GVS7,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,2179.0,3999.0,46.0,4.0,8380.0,Electronics
B09LHZSMRR,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999.0,20999.0,19.0,4.1,31822.0,Electronics
B0B5V47VK4,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,44999.0,49999.0,10.0,4.3,3075.0,Electronics
B08H21B6V7,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,2599.0,2999.0,13.0,3.9,14266.0,Electronics
B09BNXQ6BR,Electronics|WearableTechnology|SmartWatches,2799.0,6499.0,57.0,4.1,38879.0,Electronics
B01FSYQ2A4,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",1399.0,2990.0,53.0,4.1,97175.0,Electronics
B08L5FM4JC,Electronics|Accessories|MemoryCards|MicroSD,649.0,2400.0,73.0,4.4,67260.0,Electronics
B0B54Y2SNX,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,799.0,3990.0,80.0,3.8,119.0,Electronics
B08BQ947H3,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,149.0,149.0,0.0,4.3,10833.0,Computers&Accessories
B082T6V3DT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,799.0,2100.0,62.0,4.3,8188.0,Computers&Accessories
B0B7DHSKS7,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,3799.0,5299.0,28.0,3.5,1641.0,Electronics
B09SJ1FTYV,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,199.0,1899.0,90.0,4.0,4740.0,Electronics
B09XJ5LD6L,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,23999.0,32999.0,27.0,3.9,8866.0,Electronics
B07WHS7MZ1,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,29990.0,39990.0,25.0,4.3,8399.0,Electronics
B0BBVKRP7B,Electronics|WearableTechnology|SmartWatches,281.0,1999.0,86.0,2.8,87.0,Electronics
B09NY7W8YD,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,7998.0,11999.0,33.0,3.8,125.0,Electronics
B0BMM7R92G,Electronics|WearableTechnology|SmartWatches,249.0,999.0,75.0,4.5,38.0,Electronics
B08M66K48D,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",299.0,599.0,50.0,4.3,4674.0,Electronics
B09RFB2SJQ,Electronics|WearableTechnology|SmartWatches,499.0,1899.0,74.0,4.1,412.0,Electronics
B0B82YGCF6,Electronics|WearableTechnology|SmartWatches,899.0,3499.0,74.0,3.0,681.0,Electronics
B08HF4W2CT,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1599.0,3499.0,54.0,4.0,36384.0,Electronics
B08BCKN299,"Electronics|Headphones,Earbuds&Accessories|Adapters",120.0,999.0,88.0,3.9,6491.0,Electronics
B0B2X35B1K,Electronics|WearableTechnology|SmartWatches,3999.0,6999.0,43.0,4.1,10229.0,Electronics
B09QS9CWLV,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.0,18999.0,32.0,4.1,50772.0,Electronics
B0B1NX6JTN,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,1599.0,2599.0,38.0,4.3,1801.0,Electronics
B078G6ZF5Z,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,699.0,1199.0,42.0,4.0,14404.0,Electronics
B0BBW521YC,Electronics|Mobiles&Accessories|MobileAccessories|Décor|PhoneCharms,99.0,999.0,90.0,4.4,305.0,Electronics
B09HSKYMB3,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,7915.0,9999.0,21.0,4.3,1376.0,Electronics
B09YV42QHZ,Electronics|WearableTechnology|SmartWatches,1499.0,7999.0,81.0,4.2,22638.0,Electronics
B09BF8JBWX,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1055.0,1249.0,16.0,3.8,2352.0,Electronics
B0B5YBGCKD,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",150.0,599.0,75.0,4.3,714.0,Electronics
B01GGKYKQM,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,219.0,700.0,69.0,4.3,20052.0,Computers&Accessories
B09MY4W73Q,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,474.0,1799.0,74.0,4.3,1454.0,Electronics
